"County","State","Age.Percent 65 and Older","Age.Percent Under 18 Years","Age.Percent Under 5 Years","Education.Bachelor's Degree or Higher","Education.High School or Higher","Employment.Nonemployer Establishments","Ethnicities.American Indian and Alaska Native Alone","Ethnicities.Asian Alone","Ethnicities.Black Alone","Ethnicities.Hispanic or Latino","Ethnicities.Native Hawaiian and Other Pacific Islander Alone","Ethnicities.Two or More Races","Ethnicities.White Alone","Ethnicities.White Alone	 not Hispanic or Latino","Housing.Homeownership Rate","Housing.Households","Housing.Housing Units","Housing.Median Value of Owner-Occupied Units","Housing.Persons per Household","Income.Median Houseold Income","Income.Per Capita Income","Miscellaneous.Foreign Born","Miscellaneous.Land Area","Miscellaneous.Language Other than English at Home","Miscellaneous.Living in Same House +1 Years","Miscellaneous.Manufacturers Shipments","Miscellaneous.Mean Travel Time to Work","Miscellaneous.Percent Female","Miscellaneous.Veterans","Population.2020 Population","Population.2010 Population","Population.Population per Square Mile","Sales.Accommodation and Food Services Sales","Sales.Retail Sales","Employment.Firms.Total","Employment.Firms.Women-Owned","Employment.Firms.Men-Owned","Employment.Firms.Minority-Owned","Employment.Firms.Nonminority-Owned","Employment.Firms.Veteran-Owned","Employment.Firms.Nonveteran-Owned"
"Huntington County","IN","16.9666666666666","21.8666666666666","5.66666666666666","19.0333333333333","90.7","1275","0.566666666666666","0.6","0.733333333333333","2.56666666666666","0","1.23333333333333","96.8666666666666","94.6666666666666","76.1333333333333","14538","16071","103832","2.42","51136","17667","1.5","466.336666666666","2.06666666666666","57.6666666666666","1160426.33333333","14","50.6","2519","36678","37124","97","31547","212047","1587","495","835","35","1451","115","1383"
"Huron County","MI","25.0666666666666","19.3333333333333","4.96666666666666","15.2333333333333","88.3666666666666","1495","0.4","0.633333333333333","0.633333333333333","2.43333333333333","0","0.866666666666666","97.4666666666666","95.1666666666666","81.1333333333333","13867","21269","101300","2.25","45592","18567","1.63333333333333","729.22","2.13333333333333","60.2666666666666","594478.333333333","13.8666666666666","50.4333333333333","2382","31629","33118","39.6","25351","241275","1827","523","1047","27","1743","167","1527"
"Huron County","OH","16.9","24.2333333333333","6.3","13.9666666666666","88.2333333333333","2075","0.3","0.4","1.4","6.63333333333333","0","1.66666666666666","96.2","90.2","71.5666666666666","22741","25253","122664","2.54","51508","17419","2","341.853333333333","3.06666666666666","58.7333333333333","1557869.66666666","14.7999999999999","50.6","3903","58618","59626","121.3","40619","358963","2415","727","1367","155","2119","219","2015"
"Hutchinson County","SD","23.1666666666666","24.7333333333333","7.93333333333333","25.2","86.4333333333333","387","1.4","0.2","0.966666666666666","2.19999999999999","0","1.03333333333333","96.4","94.5666666666666","77.2","2917","3375","86400","2.37","52207","19247","0.966666666666666","678.67","3.33333333333333","59","51174.3333333333","12.2666666666666","50.7666666666666","476","7348","7343","9","-1","54031","547","159","299","-1","515","15","491"
"Hutchinson County","TX","16.3","25.6666666666666","6.83333333333333","13.8333333333333","85.1333333333333","671","2.1","0.733333333333333","3","23.5","0.1","2.26666666666666","91.8","70.1333333333333","79.5333333333333","7414","10629","73632","2.90333333333333","49923","16287","5.13333333333333","654.54","7.6","58.1999999999999","-1","10.4666666666666","49.6666666666666","1389","21005","22150","25","20847","136783","1031","303","539","143","807","47","915"
"Hyde County","NC","20.9666666666666","17.3333333333333","3.93333333333333","9.7","80.1333333333333","395","0.766666666666666","0.633333333333333","27.6666666666666","9.2","0","1.53333333333333","69.3999999999999","61.5","71.0666666666666","2016","3385","119800","2.35333333333333","40535","12163","4","622.976666666666","7.79999999999999","59.7333333333333","-1","15.4","45.9","231","4952","5810","9.5","-1","20275","387","55","215","27","331","-1","347"
"Hyde County","SD","24.7","21.4666666666666","5.86666666666666","23.1333333333333","91.6333333333333","83","9.06666666666666","0.233333333333333","0.666666666666666","1.53333333333333","0.1","2.26666666666666","87.7333333333333","86.8666666666666","75.4333333333333","581","703","82100","2.24666666666666","54461","22687","0.5","1081.00333333333","0","61.7333333333333","-1","7.93333333333333","48.5666666666666","80","1308","1420","1.7","-1","14195","147","59","51","-1","139","-1","123"
"Iberia Parish","LA","14.9","25.9","7","13.6","78.8","4047","0.6","2.83333333333333","32.6","4.16666666666666","0.1","1.76666666666666","62.1333333333333","58.9","69.0666666666666","26288","30575","110800","2.71","45994","15523","3.83333333333333","637.39","6.53333333333333","57.2666666666666","-1","16.1333333333333","51.0666666666666","3341","71257","73240","127.6","52615","647135","4847","1903","2403","1795","2867","495","4091"
"Iberville Parish","LA","15.4666666666666","20.7666666666666","5.73333333333333","13.5333333333333","78.6","1531","0.266666666666666","0.5","48.6","2.73333333333333","0.0333333333333333","1.03333333333333","49.6","47.6666666666666","74.6333333333333","11000","13424","126900","2.68","48560","15831","0.833333333333333","580.043333333333","2.06666666666666","57.7333333333333","5918061.66666666","17.2","49.3333333333333","1469","31271","33387","54","14971","186179","1795","747","891","891","835","207","1495"
"Ida County","IA","21.8666666666666","24.3333333333333","6.3","18.9333333333333","91.9333333333333","355","0.333333333333333","0.6","0.466666666666666","2.8","0.0666666666666666","1.06666666666666","97.5333333333333","94.8666666666666","74.8333333333333","3070","3442","92732","2.23","53433","22523","0.966666666666666","451.01","0.866666666666666","58.8666666666666","453003","12.7999999999999","50.2333333333333","506","7018","7089","16.4","-1","42699","427","51","279","-1","399","47","347"
"Idaho County","ID","27.0666666666666","19.5333333333333","4.86666666666666","18.1333333333333","89.9666666666666","867","3.19999999999999","0.566666666666666","0.466666666666666","3.43333333333333","0.1","2.16666666666666","93.6","90.8999999999999","77.2","6450","8736","165764","2.43333333333333","40125","15111","1.26666666666666","5797.99333333333","2.8","56.4666666666666","107499.666666666","11.3333333333333","47.6666666666666","1765","16431","16267","1.9","8003","63175","1047","203","471","23","975","147","779"
"Imperial County","CA","12.8666666666666","28.5","8.1","14.5666666666666","67.9666666666666","6731","2.53333333333333","2.16666666666666","3.36666666666666","84.1","0.2","1.7","90.0333333333333","10.7666666666666","57.6666666666666","45919","57844","179632","3.68","45683","12011","31.2333333333333","2981.14333333333","50.6666666666666","58.3333333333333","977306.333333333","14.4","48.7666666666666","5821","179495","174528","41.8","121763","1117899","7467","3175","3559","5667","1551","403","6663"
"Independence County","AR","17.6666666666666","24.3333333333333","6.53333333333333","16.4666666666666","84.8333333333333","1651","0.766666666666666","0.866666666666666","2.43333333333333","6.36666666666666","0.2","1.7","94.0333333333333","88.4333333333333","71.2666666666666","14396","16516","95564","2.51333333333333","41218","15819","3.06666666666666","788.196666666666","2.8","56.0666666666666","807614.333333333","11.7999999999999","51.1666666666666","2610","37611","36647","48","32543","294075","1931","483","1139","123","1719","267","1487"
"Indian River County","FL","32.5333333333333","16.2333333333333","4.13333333333333","28.2666666666666","88.6","9991","0.433333333333333","1.56666666666666","9.53333333333333","12.4333333333333","0","1.53333333333333","86.9","75.4333333333333","77.7666666666666","58418","80612","187332","2.52333333333333","51416","24343","10.0666666666666","609.306666666666","8.53333333333333","57.9333333333333","-1","14.9333333333333","52","15339","154775","138028","274.5","150091","1254179","10027","3519","5219","1971","7631","1159","8267"
"Indiana County","PA","19.0333333333333","18.0333333333333","4.73333333333333","22.6333333333333","89.2666666666666","3231","0.2","1.13333333333333","2.83333333333333","1.4","0","1.06666666666666","94.7666666666666","93.7666666666666","71.3333333333333","33602","38890","115064","2.39333333333333","47545","17671","1.63333333333333","2633.81999999999","3.93333333333333","55.1999999999999","339754.333333333","15.6666666666666","49.9666666666666","5838","84734","88880","107.5","78367","879223","4687","1359","2747","151","4335","575","3895"
"Ingham County","MI","13.2333333333333","19.9333333333333","5.56666666666666","38.1","92.3","13139","0.633333333333333","6.7","12.3333333333333","7.86666666666666","0.1","4.06666666666666","76.1","69.8333333333333","58.7666666666666","111499","123584","130564","2.41","50353","19583","9.43333333333333","660.926666666666","8.13333333333333","50.2666666666666","3315244.33333333","13.4","51.3666666666666","14230","284794","280895","505.1","322011","2173655","15187","5551","8079","2675","11823","1291","13031"
"Inyo County","CA","22.7333333333333","20.6666666666666","5.66666666666666","25.2666666666666","88.4333333333333","863","13.2666666666666","1.66666666666666","1.13333333333333","22.5666666666666","0.166666666666666","3.43333333333333","80.3333333333333","61.9666666666666","65.0333333333333","7921","9577","258100","2.22","53140","21723","9.66666666666666","6977.77666666666","11.1333333333333","58.6666666666666","-1","10.6666666666666","49.9","1592","18814","18546","1.8","66407","152687","1143","391","487","239","835","63","1031"
"Ionia County","MI","14.4666666666666","22.4","5.7","15.6","89.6333333333333","2179","0.666666666666666","0.5","4.83333333333333","4.76666666666666","0","1.63333333333333","92.3666666666666","88.2333333333333","77.1333333333333","22692","24976","124864","2.64333333333333","53992","16575","1.53333333333333","734.733333333333","1.6","58.2666666666666","908655.666666666","17.4666666666666","46.1","3994","65966","63905","111.9","23639","286927","2775","919","1499","91","2579","115","2519"
"Iosco County","MI","29.3666666666666","16.7666666666666","4.63333333333333","15.2666666666666","88.4","1019","0.933333333333333","0.766666666666666","0.733333333333333","2.43333333333333","0.1","2","95.5333333333333","93.5333333333333","80.3666666666666","11500","20512","91832","2.17333333333333","41196","16839","2.46666666666666","621.46","2.19999999999999","57.6","151110.333333333","13.4","50.4","3226","25300","25887","47.1","22639","218099","1235","471","619","39","1151","127","1051"
"Iowa County","IA","18.8666666666666","23.3","5.96666666666666","19.5333333333333","93.6","795","0.266666666666666","0.533333333333333","0.766666666666666","2.96666666666666","0","1.13333333333333","97.3","94.7","80.1666666666666","6765","7327","147664","2.35","60296","22503","1.2","623.3","1.73333333333333","59.9333333333333","983935","15.2666666666666","50.1","988","16563","16355","27.9","14395","156039","1007","359","487","23","907","67","855"
"Iowa County","WI","18.5666666666666","22.6333333333333","5.56666666666666","23.6333333333333","94.2333333333333","1315","0.266666666666666","0.733333333333333","0.7","1.93333333333333","0.0666666666666666","1.2","97.0666666666666","95.3999999999999","74.9666666666666","9770","10917","175632","2.4","61299","22739","1.63333333333333","508.053333333333","1.66666666666666","59.1333333333333","890080.333333333","17.1333333333333","49.8333333333333","1473","23749","23687","31.1","15547","950719","1559","311","995","23","1499","187","1315"
"Iredell County","NC","15.6666666666666","23.0999999999999","5.53333333333333","26.9","88.1666666666666","9619","0.5","2.66666666666666","12.2666666666666","7.76666666666666","0.1","2","82.5666666666666","75.8666666666666","72.8999999999999","64068","75054","182432","2.65","57413","22127","6.23333333333333","448.343333333333","5.93333333333333","56.6","2419289","16.8666666666666","50.8","9887","180019","159437","277.8","193051","1499947","10575","3063","6067","1071","9143","1191","8759"
"Irion County","TX","20.3666666666666","22.4","5.8","14.3333333333333","89.6333333333333","131","1.06666666666666","0.466666666666666","1.3","26.2333333333333","-0.666666666666666","2.03333333333333","95.1333333333333","70.0333333333333","76.8666666666666","670","856","104232","2.40333333333333","48453","18991","2.9","896.636666666666","12.5333333333333","55.7333333333333","-1","14.7333333333333","48.8666666666666","127","1534","1599","1.5","-1","1079","127","39","27","-1","115","-1","95"
"Iron County","MI","30.2","16.7","4.26666666666666","18.4666666666666","90.4666666666666","503","1.46666666666666","0.433333333333333","0.366666666666666","2.16666666666666","0","1.63333333333333","96.0666666666666","94.3333333333333","82.0333333333333","5249","9314","76832","2.08333333333333","39293","17295","1.46666666666666","6135.87666666666","1.26666666666666","61.2666666666666","-1","13.6","50.2666666666666","1224","11547","11817","10.1","8299","67751","703","151","423","23","659","27","651"
"Iron County","MO","20.8333333333333","21.1666666666666","5.53333333333333","10.8666666666666","80.1","331","0.833333333333333","0.1","1.53333333333333","1.83333333333333","-0.666666666666666","1.8","95.7","94.1333333333333","71.3","4094","5295","82000","2.41666666666666","37083","14331","1","659.83","1.06666666666666","55.4666666666666","-1","19.4666666666666","50.3","903","9783","10630","19.3","3159","47223","587","127","335","-1","547","47","471"
"Iron County","UT","12.4","28.6666666666666","7.73333333333333","28.6666666666666","92.1333333333333","2715","2.43333333333333","1","0.7","8.7","0.4","2.06666666666666","93.4","85.9666666666666","63.6","16487","21615","198500","2.95666666666666","48661","15271","3.76666666666666","2197.45333333333","4.8","55.0666666666666","437632.333333333","11","50.0666666666666","2725","53949","46163","14","42895","378535","2839","687","1379","163","2527","303","2283"
"Iron County","WI","30.8","15.3666666666666","3.33333333333333","20.2666666666666","93.5","335","1.36666666666666","0.366666666666666","0.3","1.26666666666666","-0.666666666666666","1.63333333333333","96.4","95.4666666666666","78.3666666666666","2917","6091","115432","1.93666666666666","42215","19235","1.13333333333333","505.113333333333","1.53333333333333","56.8666666666666","-1","14.3333333333333","49.7","642","6061","5916","7.8","-1","36175","451","119","295","-1","431","99","335"
"Iroquois County","IL","21.4666666666666","21.8","5.56666666666666","15.4666666666666","89.1","1231","0.366666666666666","0.6","1.16666666666666","7.03333333333333","0","1.36666666666666","96.5","89.9333333333333","75.8333333333333","11792","13478","100700","2.36","50823","18379","3.33333333333333","899.27","3.73333333333333","59.1333333333333","343437.666666666","15.5333333333333","50.9","1965","27679","29718","26.6","15019","191583","1447","467","739","75","1323","99","1291"
"Irwin County","GA","18.0666666666666","21.3","5.43333333333333","13.5","81.3666666666666","423","0.166666666666666","0.866666666666666","27.4333333333333","3.8","0","1.16666666666666","70.3666666666666","67.3333333333333","73.2","3309","4074","81000","2.73","38751","13251","1.03333333333333","372.919999999999","1.86666666666666","61.4","-1","15","47.8666666666666","679","9476","9538","26.9","1391","21559","419","183","199","67","335","43","343"
