"County","State","Age.Percent 65 and Older","Age.Percent Under 18 Years","Age.Percent Under 5 Years","Education.Bachelor's Degree or Higher","Education.High School or Higher","Employment.Nonemployer Establishments","Ethnicities.American Indian and Alaska Native Alone","Ethnicities.Asian Alone","Ethnicities.Black Alone","Ethnicities.Hispanic or Latino","Ethnicities.Native Hawaiian and Other Pacific Islander Alone","Ethnicities.Two or More Races","Ethnicities.White Alone","Ethnicities.White Alone	 not Hispanic or Latino","Housing.Homeownership Rate","Housing.Households","Housing.Housing Units","Housing.Median Value of Owner-Occupied Units","Housing.Persons per Household","Income.Median Houseold Income","Income.Per Capita Income","Miscellaneous.Foreign Born","Miscellaneous.Land Area","Miscellaneous.Language Other than English at Home","Miscellaneous.Living in Same House +1 Years","Miscellaneous.Manufacturers Shipments","Miscellaneous.Mean Travel Time to Work","Miscellaneous.Percent Female","Miscellaneous.Veterans","Population.2020 Population","Population.2010 Population","Population.Population per Square Mile","Sales.Accommodation and Food Services Sales","Sales.Retail Sales","Employment.Firms.Total","Employment.Firms.Women-Owned","Employment.Firms.Men-Owned","Employment.Firms.Minority-Owned","Employment.Firms.Nonminority-Owned","Employment.Firms.Veteran-Owned","Employment.Firms.Nonveteran-Owned"
"Breathitt County","KY","15.7833333333333","21.05","5.86666666666666","10.7","65.7666666666666","96","0.116666666666666","0.683333333333333","0.516666666666666","0.866666666666666","0.1","0.766666666666666","97.8","97.05","74.3333333333333","5301","6237","48500","2.49166666666666","24594","3174","0.666666666666666","267.351666666666","-0.716666666666666","13.9833333333333","-1","4.28333333333333","50","544","13460","13878","28.2","-1","19709","98","45","43","-1","91","-1","89"
"Breckinridge County","KY","17.9666666666666","22.8333333333333","5.68333333333333","9.81666666666666","77.85","218","0.5","0.316666666666666","2.2","1.4","0","1.26666666666666","95.7166666666666","94.5333333333333","80.1","7277","10656","86066","2.71833333333333","40287","3880","0.466666666666666","484.978333333333","-0.25","13.6166666666666","4948.33333333333","4.6","49.9833333333333","1681","19978","20059","35.4","1444","24692","227","67","128","-1","218","24","196"
"Bremer County","IA","18.65","21.9","5.21666666666666","28.7","94.2333333333333","294","0.116666666666666","0.95","1.03333333333333","1.43333333333333","0","1.03333333333333","96.8833333333333","95.65","81.5333333333333","9327","10211","148700","2.45333333333333","62745","5468","0.733333333333333","327.28","-0.416666666666666","13.9166666666666","147274.333333333","2.61666666666666","50.75","1862","24765","24276","55.7","3329","60305","316","87","184","6","294","28","267"
"Brevard County","FL","22.8666666666666","18.6","4.6","26.95","90.5333333333333","7724","0.5","2.43333333333333","10.7166666666666","9.56666666666666","0.1","2.55","83.7","75.4666666666666","73.6333333333333","221967","274053","153483","2.45166666666666","49495","5361","8.66666666666666","487.159999999999","0.933333333333333","13.4333333333333","906980.833333333","3.36666666666666","51.1833333333333","68254","565172","543376","535","150426","1087920","7444","2812","3813","1484","5696","801","6284"
"Brewster County","TX","20.2","19.3833333333333","6.08333333333333","36.75","84.95","180","1.71666666666666","1.28333333333333","1.45","43.45","0.1","1.96666666666666","93.3833333333333","52.4666666666666","60.2166666666666","4142","5453","117733","2.18833333333333","41577","4818","5.65","1653.71333333333","4.89999999999999","12.9166666666666","975.833333333333","1.65","49.9166666666666","694","9235","9232","1.5","5242","14620","138","57","67","39","91","5","124"
"Briscoe County","TX","24.2666666666666","21.4166666666666","5.45","18.1333333333333","77.5166666666666","24","0.616666666666666","0.133333333333333","2.96666666666666","27.25","-0.166666666666666","2.03333333333333","94.25","67.9666666666666","77.2166666666666","605","953","54000","2.62833333333333","36912","3988","9.75","671.791666666666","3.21666666666666","13.6","-1","2.61666666666666","50.4666666666666","95","1520","1637","1.8","43","1050","22","8","12","8","12","-1","20"
"Bristol Bay Borough","AK","10.7999999999999","19.7166666666666","5.48333333333333","19.9166666666666","92.0833333333333","34","35.1666666666666","1.13333333333333","0.133333333333333","4.81666666666666","0.283333333333333","17.8333333333333","45.35","43.35","56.7166666666666","373","967","177300","2.435","79577","7360","0.866666666666666","421.706666666666","0.316666666666666","12.5","-1","0.533333333333333","44.8499999999999","89","939","997","2","2617","2636","49","9","31","15","29","5","37"
"Bristol city","VA","19.9833333333333","20.2166666666666","4.66666666666666","20.5666666666666","82.1166666666666","-1","0.25","0.783333333333333","5.86666666666666","1.79999999999999","0","2.11666666666666","90.9166666666666","89.3666666666666","58.9","7618","7350","110950","2.25166666666666","33100","3835","1.51666666666666","1.335","-0.416666666666666","13.5","50379.6666666666","2.48333333333333","52.5666666666666","1427","17189","17835","1370.6","14472","58308","247","75","135","15","209","13","208"
"Bristol County","MA","15.9666666666666","21","5.21666666666666","25.8666666666666","82.5333333333333","6001","0.6","2.25","4.93333333333333","7.18333333333333","0.1","2.06666666666666","90.05","84.55","63.0166666666666","211349","232224","281716","2.53333333333333","57597","5957","12.0333333333333","915.283333333333","2.69999999999999","14.0166666666666","1335837.66666666","3.96666666666666","51.5166666666666","32620","558361","548285","991.3","161514","1400582","6854","2014","4143","578","6043","676","5841"
"Bristol County","RI","19.0333333333333","19.4333333333333","4.01666666666666","44.5833333333333","89.9833333333333","767","0.216666666666666","1.91666666666666","1.16666666666666","2.53333333333333","0.0166666666666666","1.66666666666666","95.0333333333333","92.8333333333333","72.1166666666666","19181","20873","343850","2.40666666666666","73213","7760","9.05","767.618333333333","1.1","13.7999999999999","54175.1666666666","3.46666666666666","51.7833333333333","3179","49348","49875","2064","12126","48009","816","218","497","30","760","83","696"
"Broadwater County","MT","21.4166666666666","20.4333333333333","5.01666666666666","20.6833333333333","90.0333333333333","92","1.5","0.216666666666666","0.516666666666666","2.56666666666666","0.183333333333333","1.45","96.1333333333333","93.8833333333333","81","2412","2704","182033","2.34999999999999","48375","5271","1.16666666666666","552.34","-0.2","13.5666666666666","-1","3.86666666666666","49.1666666666666","703","5851","5612","4.7","892","12943","80","13","44","-1","78","6","65"
"Bronx County","NY","11.5499999999999","25.35","7.51666666666666","18.4333333333333","70.3833333333333","20028","2.9","4.43333333333333","43.5166666666666","55.0666666666666","0.4","3.38333333333333","45.3666666666666","10","19.45","479673","524662","379533","2.835","35338","3628","33.9666666666666","355.474999999999","9.04999999999999","14.3833333333333","246317.333333333","6.73333333333333","52.8","32945","1443908","1385108","32903.6","167523","1145466","22629","11450","10301","18369","3912","1330","20935"
"Brooke County","WV","22.0166666666666","17.7333333333333","3.93333333333333","17.3333333333333","89.6833333333333","163","0.116666666666666","0.416666666666666","1.58333333333333","0.816666666666666","0","1.25","96.6333333333333","95.9333333333333","75.6999999999999","9941","10878","84116","2.28166666666666","43993","4445","1.15","14.0349999999999","-0.5","14","273565.166666666","3.3","50.9333333333333","2022","23369","24069","269.8","-1","39470","182","73","91","4","168","18","149"
"Brookings County","SD","10.8333333333333","19.85","6.11666666666666","40.2166666666666","93.8333333333333","355","1.28333333333333","2.8","1.48333333333333","2.66666666666666","0.1","1.38333333333333","92.95","90.7333333333333","58.2","12131","14014","152666","2.38333333333333","48769","4720","4.53333333333333","1158.55166666666","0.316666666666666","12.0333333333333","380343.5","1.69999999999999","48.9333333333333","1968","33490","31965","40.3","9313","62650","523","184","241","18","488","42","442"
"Brooks County","GA","18.8333333333333","21.8499999999999","6.51666666666666","12.4666666666666","78.6833333333333","159","0.4","0.683333333333333","35.3666666666666","5.69999999999999","0.2","1.26666666666666","62.0666666666666","57.3833333333333","68.6666666666666","6534","7690","102466","2.39833333333333","35063","4282","3.03333333333333","5049.19166666666","-0.233333333333333","13.9333333333333","-1","3.08333333333333","51.2333333333333","1464","15565","16243","32.9","-1","13976","153","43","84","34","114","18","120"
"Brooks County","TX","18.2333333333333","28","9.01666666666666","11.6166666666666","64.1333333333333","80","0.7","1.34999999999999","1.1","89.8999999999999","0","0.5","96.4166666666666","8.05","67.9666666666666","2386","3232","50716","2.92666666666666","22943","2419","6.8","692.043333333333","9.46666666666666","11.5499999999999","-1","1.94999999999999","50.1666666666666","380","7175","7223","7.7","2602","14292","144","54","72","110","26","7","127"
"Broome County","NY","17.8166666666666","19.6333333333333","5.11666666666666","26.4833333333333","89.7833333333333","1650","0.216666666666666","4.23333333333333","5.81666666666666","3.98333333333333","0.1","2.68333333333333","87.05","84.2","66.2833333333333","79561","90081","109416","2.36333333333333","47002","4782","6.16666666666666","145.67","0.733333333333333","13.35","366805","2.38333333333333","50.8666666666666","14112","197571","200600","284.2","64572","456865","2277","742","1320","211","1975","213","1926"
"Broomfield County","CO","12.5499999999999","24.2666666666666","5.83333333333333","48.8666666666666","95.2333333333333","1065","0.8","6.4","1.41666666666666","12.1166666666666","0.1","2.56666666666666","88.6333333333333","77.7333333333333","67.7833333333333","22925","26529","298833","2.56833333333333","81067","8476","8.65","368.813333333333","1.19999999999999","12.2666666666666","653063.166666666","3.85","50.3833333333333","3881","64133","55889","1691.9","28258","166706","1070","376","522","140","862","77","901"
"Broward County","FL","15.6","21.4166666666666","5.78333333333333","30.3166666666666","88","49585","0.4","3.73333333333333","29.1166666666666","28.1","0.1","2.13333333333333","64.6","38.9666666666666","65.2666666666666","667890","819151","195416","2.68666666666666","52633","5484","31.9333333333333","1433.70666666666","6.05","13.3166666666666","1001759","3.96666666666666","51.3833333333333","89602","1881758","1748066","1444.9","854866","5340479","43237","16972","22099","22371","19655","3313","38745"
"Brown County","IL","13.1833333333333","15.15","3.91666666666666","12.5166666666666","81.75","53","1.21666666666666","0.3","19.15","6.31666666666666","0","0.733333333333333","78.5","73.9","77.6333333333333","2097","2444","85700","2.44333333333333","45437","3844","2.88333333333333","557.859999999999","0.0333333333333334","12.3166666666666","6043.66666666666","1.98333333333333","35.6166666666666","446","6734","6937","22.7","-1","5473","42","21","13","-1","40","3","36"
"Brown County","IN","21.8166666666666","19.1333333333333","4.08333333333333","22.4","87.9333333333333","246","0.433333333333333","0.416666666666666","0.616666666666666","1.63333333333333","0","1.31666666666666","97.2166666666666","95.8","83.2333333333333","5939","8557","163116","2.51833333333333","53145","5727","1.1","456.68","-0.533333333333333","14.0499999999999","-1","4.8","50.2666666666666","1660","15047","15242","48.9","-1","9724","335","110","169","6","322","40","272"
